ProcessId,EvidenceName,StepName,SharedTopicsCount,SharedKeywordsCount,TotalSharedEntities
600145,"""Βεβαίωση της αρμόδιας αρχής του κράτους − μέλους εγκατάστασης ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό και νόμιμα ασκεί τη συγκεκριμένη επαγγελματική δραστηριότητα και ότι δεν του έχει
απαγορευτεί, έστω και προσωρινά, η άσκηση της κατά τον χρόνο χορήγησης της βεβαίωσης ή σε περίπτωση που δεν προβλέπεται τέτοια βεβαίωση από το κράτος − μέλος εγκατάστασης, προσκομίζοντας έγγραφα τα
οποία αποδεικνύουν τη διετή τουλάχιστον ενασχόληση των ενδιαφερόμενων με τις δημοπρασίες νεότερων κινητών μνημείων.""","""Προετοιμασία εισήγησης από τη Διεύθυνση""",0,0,0
600145,"""Βεβαίωση της αρμόδιας αρχής του κράτους − μέλους εγκατάστασης ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό και νόμιμα ασκεί τη συγκεκριμένη επαγγελματική δραστηριότητα και ότι δεν του έχει
απαγορευτεί, έστω και προσωρινά, η άσκηση της κατά τον χρόνο χορήγησης της βεβαίωσης ή σε περίπτωση που δεν προβλέπεται τέτοια βεβαίωση από το κράτος − μέλος εγκατάστασης, προσκομίζοντας έγγραφα τα
οποία αποδεικνύουν τη διετή τουλάχιστον ενασχόληση των ενδιαφερόμενων με τις δημοπρασίες νεότερων κινητών μνημείων.""","""Έλεγχος ορθότητας των δικαιολογητικών και διενέργεια αυτοψίας""",0,0,0
125984,"""Πιστοποιητικό ή βεβαίωση μικροβιολογικού ελέγχου του ιαματικού φυσικού πόρου ή του θαλασσινού νερού, του οποίου γίνεται χρήση, από διαπιστευμένο εργαστήριο.""","""Υποβολή συμπληρωματικών δικαιολογητικών""",0,0,0
361748,"""Κατάσταση των σχολείων.""","""Αποστολή θετικής εισήγησης/έγκρισης στον ενδιαφερόμενο""",0,0,0
125984,"""Πιστοποιητικό ή βεβαίωση μικροβιολογικού ελέγχου του ιαματικού φυσικού πόρου ή του θαλασσινού νερού, του οποίου γίνεται χρήση, από διαπιστευμένο εργαστήριο.""","""Διανομή πρωτοκολλημένου φακέλου σε αρμόδια Διεύθυνση και χρέωση σε εισηγητή""",0,0,0
125984,"""Πιστοποιητικό ή βεβαίωση μικροβιολογικού ελέγχου του ιαματικού φυσικού πόρου ή του θαλασσινού νερού, του οποίου γίνεται χρήση, από διαπιστευμένο εργαστήριο.""","""Κατάθεση αίτησης""",0,0,0
361748,"""Κατάσταση των σχολείων.""","""Παραλαβή αρνητικής γνωμοδότησης του Ι.Ε.Π.""",0,0,0
125984,"""Πιστοποιητικό ή βεβαίωση μικροβιολογικού ελέγχου του ιαματικού φυσικού πόρου ή του θαλασσινού νερού, του οποίου γίνεται χρήση, από διαπιστευμένο εργαστήριο.""","""Διαπίστωση πληρότητας φακέλου""",0,0,0
600145,"""Σύμβαση παραγγελίας – εντολής του κύριου  ή κατόχου των κινητών προς δημοπράτηση μνημείων""","""Παραλαβή αίτησης και δικαιολογητικών""",0,0,0
125984,"""Πιστοποιητικό ή βεβαίωση μικροβιολογικού ελέγχου του ιαματικού φυσικού πόρου ή του θαλασσινού νερού, του οποίου γίνεται χρήση, από διαπιστευμένο εργαστήριο.""","""Εξέταση φακέλου""",0,0,0
361748,"""Κατάσταση των σχολείων.""","""Αποστολή αρνητικής εισήγησης/απόρριψης στον ενδιαφερόμενο""",0,0,0
125984,"""Πιστοποιητικό Πυρασφάλειας""","""Έκδοση πιστοποιητικού καλής λειτουργίας Μονάδας ή Κέντρου Ιαματικού Τουρισμού""",0,0,0
125984,"""Πιστοποιητικό Πυρασφάλειας""","""Υποβολή συμπληρωματικών δικαιολογητικών""",0,0,0
361748,"""Αναλυτικό Σχέδιο Έρευνας.""","""Παραλαβή αιτήματος από Δ/νση Σπουδών, Προγρ/των & Οργάνωσης Δ/θμιας Εκπ/σης Υ.ΠΑΙ.Θ. και έλεγχος φακέλου""",0,0,0
437984,"""Βεβαίωση από την αρμόδια εποπτική αρχή του κράτους ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό για την άσκηση των οικείων δραστηριοτήτων και ότι δεν του έχει απαγορευθεί, έστω και προσωρινά, η άσκηση των δραστηριοτήτων αυτών κατά τον χρόνο της χορήγησης της βεβαίωσης.""","""Σύνταξη εισήγησης για χορήγηση Βεβαίωσης""",0,0,0
125984,"""Πιστοποιητικό Πυρασφάλειας""","""Ενημέρωση αιτούντος για τις εκκρεμότητες του φακέλου""",0,0,0
437984,"""Βεβαίωση από την αρμόδια εποπτική αρχή του κράτους ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό για την άσκηση των οικείων δραστηριοτήτων και ότι δεν του έχει απαγορευθεί, έστω και προσωρινά, η άσκηση των δραστηριοτήτων αυτών κατά τον χρόνο της χορήγησης της βεβαίωσης.""","""Υπογραφή Βεβαίωσης και διαβίβαση στον Περιφερειάρχη ή τον Αντιπεριφερειάρχη""",0,0,0
437984,"""Βεβαίωση από την αρμόδια εποπτική αρχή του κράτους ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό για την άσκηση των οικείων δραστηριοτήτων και ότι δεν του έχει απαγορευθεί, έστω και προσωρινά, η άσκηση των δραστηριοτήτων αυτών κατά τον χρόνο της χορήγησης της βεβαίωσης.""","""Υπογραφή Βεβαίωσης από τον Περιφερειάρχη ή τον Αντιπεριφερειάρχη""",0,0,0
125984,"""Πιστοποιητικό Πυρασφάλειας""","""Διαπίστωση ελλείψεων φακέλου""",0,0,0
361748,"""Αναλυτικό Σχέδιο Έρευνας.""","""Ενημέρωση ενδιαφερόμενου σε περίπτωση έλλειψης δικαιολογητικών""",0,0,0
125984,"""Πιστοποιητικό Πυρασφάλειας""","""Διαπίστωση πληρότητας φακέλου""",0,0,0
125984,"""Πιστοποιητικό Πυρασφάλειας""","""Εξέταση φακέλου""",0,0,0
361748,"""Αναλυτικό Σχέδιο Έρευνας.""","""Ενημέρωση ενδιαφερόμενου σε περίπτωση παράλειψης δικαιολογητικού""",0,0,0
125984,"""Πιστοποιητικό Πυρασφάλειας""","""Διανομή πρωτοκολλημένου φακέλου σε αρμόδια Διεύθυνση και χρέωση σε εισηγητή""",0,0,0
437984,"""Αντίγραφο διαβατηρίου ή άλλου ταυτοποιητικού εγγράφου.""","""Εκκίνηση διαδικασίας""",0,0,0
125984,"""Πιστοποιητικό Πυρασφάλειας""","""Κατάθεση αίτησης""",0,0,0
361748,"""Αναλυτικό Σχέδιο Έρευνας.""","""Περίπτωση πλήρους φακέλου δικαιολογητικών""",0,0,0
437984,"""Αντίγραφο διαβατηρίου ή άλλου ταυτοποιητικού εγγράφου.""","""Υποβολή αίτησης""",0,0,0
437984,"""Αντίγραφο διαβατηρίου ή άλλου ταυτοποιητικού εγγράφου.""","""Ηλεκτρονική Υποβολή Αίτησης και Δικαιολογητικών""",0,0,0
125984,"""Πιστοποιητικό καλής λειτουργίας των μηχανολογικών εγκαταστάσεων και του εξοπλισμού και καλής λειτουργίας των ηλεκτρολογικών εγκαταστάσεων και του εξοπλισμού.""","""Διαπίστωση πληρότητας φακέλου""",0,0,0
437984,"""Αντίγραφο διαβατηρίου ή άλλου ταυτοποιητικού εγγράφου.""","""Πρωτοκόλληση αίτησης""",0,0,0
437984,"""Αντίγραφο διαβατηρίου ή άλλου ταυτοποιητικού εγγράφου.""","""Ενημέρωση ενδιαφερομένου για την χορήγηση της Βεβαίωσης και παραλαβή της""",0,0,0
125984,"""Πιστοποιητικό καλής λειτουργίας των μηχανολογικών εγκαταστάσεων και του εξοπλισμού και καλής λειτουργίας των ηλεκτρολογικών εγκαταστάσεων και του εξοπλισμού.""","""Εξέταση φακέλου""",0,0,0
361748,"""Αναλυτικό Σχέδιο Έρευνας.""","""Σύνταξη διαβιβαστικού και ηλεκτρονική αποστολή φακέλου στο Ι.Ε.Π. για γνωμοδότηση""",0,0,0
437984,"""Αντίγραφο διαβατηρίου ή άλλου ταυτοποιητικού εγγράφου.""","""Έλεγχος πληρότητας""",0,0,0
437984,"""Αντίγραφο διαβατηρίου ή άλλου ταυτοποιητικού εγγράφου.""","""Σύνταξη εισήγησης για χορήγηση Βεβαίωσης""",0,0,0
125984,"""Πιστοποιητικό καλής λειτουργίας των μηχανολογικών εγκαταστάσεων και του εξοπλισμού και καλής λειτουργίας των ηλεκτρολογικών εγκαταστάσεων και του εξοπλισμού.""","""Ενημέρωση αιτούντος για τις εκκρεμότητες του φακέλου""",0,0,0
437984,"""Αντίγραφο διαβατηρίου ή άλλου ταυτοποιητικού εγγράφου.""","""Υπογραφή Βεβαίωσης και διαβίβαση στον Περιφερειάρχη ή τον Αντιπεριφερειάρχη""",0,0,0
437984,"""Αντίγραφο διαβατηρίου ή άλλου ταυτοποιητικού εγγράφου.""","""Υπογραφή Βεβαίωσης από τον Περιφερειάρχη ή τον Αντιπεριφερειάρχη""",0,0,0
600145,"""Έγγραφο που αποδεικνύει ότι διαθέτουν έμπειρο και εξειδικευμένο προσωπικό.""","""Εξέταση εισήγησης από το ΚΣΝΜ""",0,0,0
600145,"""Έγγραφο που αποδεικνύει ότι διαθέτουν έμπειρο και εξειδικευμένο προσωπικό.""","""Προετοιμασία εισήγησης από τη Διεύθυνση""",0,0,0
600145,"""Έγγραφο που αποδεικνύει ότι διαθέτουν έμπειρο και εξειδικευμένο προσωπικό.""","""Υπογραφή Απόφασης και κοινοποίηση στον ενδιαφερόμενο""",0,0,0
600145,"""Έγγραφο που αποδεικνύει ότι διαθέτουν έμπειρο και εξειδικευμένο προσωπικό.""","""Παραλαβή αίτησης και δικαιολογητικών""",0,0,0
600145,"""Έγγραφο που αποδεικνύει ότι διαθέτουν έμπειρο και εξειδικευμένο προσωπικό.""","""Έλεγχος ορθότητας των δικαιολογητικών και διενέργεια αυτοψίας""",0,0,0
600145,"""Έγγραφο που αποδεικνύει ότι διαθέτουν έμπειρο και εξειδικευμένο προσωπικό.""","""Πρωτοκόλληση αίτησης""",0,0,0
437984,"""Βεβαίωση από την αρμόδια εποπτική αρχή του κράτους ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό για την άσκηση των οικείων δραστηριοτήτων και ότι δεν του έχει απαγορευθεί, έστω και προσωρινά, η άσκηση των δραστηριοτήτων αυτών κατά τον χρόνο της χορήγησης της βεβαίωσης.""","""Ενημέρωση ενδιαφερομένου για την χορήγηση της Βεβαίωσης και παραλαβή της""",0,0,0
125984,"""Πιστοποιητικό καλής λειτουργίας των μηχανολογικών εγκαταστάσεων και του εξοπλισμού και καλής λειτουργίας των ηλεκτρολογικών εγκαταστάσεων και του εξοπλισμού.""","""Διαπίστωση ελλείψεων φακέλου""",0,0,0
361748,"""Αναλυτικό Σχέδιο Έρευνας.""","""Αποστολή θετικής εισήγησης/έγκρισης στον ενδιαφερόμενο""",0,0,0
437984,"""Απόσπασμα ποινικού μητρώου ή ανάλογο πιστοποιητικό από το κράτος προέλευσης, προκειμένου για τις επαγγελματικές δραστηριότητες που περιλαμβάνονται στο Παράρτημα VIII του Π.Δ. 38/2010.""","""Υποβολή αίτησης""",0,0,0
437984,"""Βεβαίωση από την αρμόδια εποπτική αρχή του κράτους ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό για την άσκηση των οικείων δραστηριοτήτων και ότι δεν του έχει απαγορευθεί, έστω και προσωρινά, η άσκηση των δραστηριοτήτων αυτών κατά τον χρόνο της χορήγησης της βεβαίωσης.""","""Έλεγχος πληρότητας""",0,0,0
437984,"""Βεβαίωση από την αρμόδια εποπτική αρχή του κράτους ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό για την άσκηση των οικείων δραστηριοτήτων και ότι δεν του έχει απαγορευθεί, έστω και προσωρινά, η άσκηση των δραστηριοτήτων αυτών κατά τον χρόνο της χορήγησης της βεβαίωσης.""","""Πρωτοκόλληση αίτησης""",0,0,0
437984,"""Βεβαίωση από την αρμόδια εποπτική αρχή του κράτους ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό για την άσκηση των οικείων δραστηριοτήτων και ότι δεν του έχει απαγορευθεί, έστω και προσωρινά, η άσκηση των δραστηριοτήτων αυτών κατά τον χρόνο της χορήγησης της βεβαίωσης.""","""Ηλεκτρονική Υποβολή Αίτησης και Δικαιολογητικών""",0,0,0
437984,"""Βεβαίωση από την αρμόδια εποπτική αρχή του κράτους ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό για την άσκηση των οικείων δραστηριοτήτων και ότι δεν του έχει απαγορευθεί, έστω και προσωρινά, η άσκηση των δραστηριοτήτων αυτών κατά τον χρόνο της χορήγησης της βεβαίωσης.""","""Υποβολή αίτησης""",0,0,0
437984,"""Βεβαίωση από την αρμόδια εποπτική αρχή του κράτους ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό για την άσκηση των οικείων δραστηριοτήτων και ότι δεν του έχει απαγορευθεί, έστω και προσωρινά, η άσκηση των δραστηριοτήτων αυτών κατά τον χρόνο της χορήγησης της βεβαίωσης.""","""Εκκίνηση διαδικασίας""",0,0,0
437984,"""Απόσπασμα ποινικού μητρώου ή ανάλογο πιστοποιητικό από το κράτος προέλευσης, προκειμένου για τις επαγγελματικές δραστηριότητες που περιλαμβάνονται στο Παράρτημα VIII του Π.Δ. 38/2010.""","""Ηλεκτρονική Υποβολή Αίτησης και Δικαιολογητικών""",0,0,0
600145,"""Σύμβαση παραγγελίας – εντολής του κύριου  ή κατόχου των κινητών προς δημοπράτηση μνημείων""","""Προετοιμασία εισήγησης από τη Διεύθυνση""",0,0,0
600145,"""Σύμβαση παραγγελίας – εντολής του κύριου  ή κατόχου των κινητών προς δημοπράτηση μνημείων""","""Εξέταση εισήγησης από το ΚΣΝΜ""",0,0,0
600145,"""Σύμβαση παραγγελίας – εντολής του κύριου  ή κατόχου των κινητών προς δημοπράτηση μνημείων""","""Πρωτοκόλληση αίτησης""",0,0,0
600145,"""Σύμβαση παραγγελίας – εντολής του κύριου  ή κατόχου των κινητών προς δημοπράτηση μνημείων""","""Έλεγχος ορθότητας των δικαιολογητικών και διενέργεια αυτοψίας""",0,0,0
600145,"""Σύμβαση παραγγελίας – εντολής του κύριου  ή κατόχου των κινητών προς δημοπράτηση μνημείων""","""Υπογραφή Απόφασης και κοινοποίηση στον ενδιαφερόμενο""",0,0,0
600145,"""Βεβαίωση της αρμόδιας αρχής του κράτους − μέλους εγκατάστασης ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό και νόμιμα ασκεί τη συγκεκριμένη επαγγελματική δραστηριότητα και ότι δεν του έχει
απαγορευτεί, έστω και προσωρινά, η άσκηση της κατά τον χρόνο χορήγησης της βεβαίωσης ή σε περίπτωση που δεν προβλέπεται τέτοια βεβαίωση από το κράτος − μέλος εγκατάστασης, προσκομίζοντας έγγραφα τα
οποία αποδεικνύουν τη διετή τουλάχιστον ενασχόληση των ενδιαφερόμενων με τις δημοπρασίες νεότερων κινητών μνημείων.""","""Παραλαβή αίτησης και δικαιολογητικών""",0,0,0
600145,"""Βεβαίωση της αρμόδιας αρχής του κράτους − μέλους εγκατάστασης ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό και νόμιμα ασκεί τη συγκεκριμένη επαγγελματική δραστηριότητα και ότι δεν του έχει
απαγορευτεί, έστω και προσωρινά, η άσκηση της κατά τον χρόνο χορήγησης της βεβαίωσης ή σε περίπτωση που δεν προβλέπεται τέτοια βεβαίωση από το κράτος − μέλος εγκατάστασης, προσκομίζοντας έγγραφα τα
οποία αποδεικνύουν τη διετή τουλάχιστον ενασχόληση των ενδιαφερόμενων με τις δημοπρασίες νεότερων κινητών μνημείων.""","""Πρωτοκόλληση αίτησης""",0,0,0
125984,"""Πιστοποιητικό καλής λειτουργίας των μηχανολογικών εγκαταστάσεων και του εξοπλισμού και καλής λειτουργίας των ηλεκτρολογικών εγκαταστάσεων και του εξοπλισμού.""","""Έκδοση πιστοποιητικού καλής λειτουργίας Μονάδας ή Κέντρου Ιαματικού Τουρισμού""",0,0,0
437984,"""Απόσπασμα ποινικού μητρώου ή ανάλογο πιστοποιητικό από το κράτος προέλευσης, προκειμένου για τις επαγγελματικές δραστηριότητες που περιλαμβάνονται στο Παράρτημα VIII του Π.Δ. 38/2010.""","""Εκκίνηση διαδικασίας""",0,0,0
600145,"""Βεβαίωση της αρμόδιας αρχής του κράτους − μέλους εγκατάστασης ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό και νόμιμα ασκεί τη συγκεκριμένη επαγγελματική δραστηριότητα και ότι δεν του έχει
απαγορευτεί, έστω και προσωρινά, η άσκηση της κατά τον χρόνο χορήγησης της βεβαίωσης ή σε περίπτωση που δεν προβλέπεται τέτοια βεβαίωση από το κράτος − μέλος εγκατάστασης, προσκομίζοντας έγγραφα τα
οποία αποδεικνύουν τη διετή τουλάχιστον ενασχόληση των ενδιαφερόμενων με τις δημοπρασίες νεότερων κινητών μνημείων.""","""Εξέταση εισήγησης από το ΚΣΝΜ""",0,0,0
600145,"""Βεβαίωση της αρμόδιας αρχής του κράτους − μέλους εγκατάστασης ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό και νόμιμα ασκεί τη συγκεκριμένη επαγγελματική δραστηριότητα και ότι δεν του έχει
απαγορευτεί, έστω και προσωρινά, η άσκηση της κατά τον χρόνο χορήγησης της βεβαίωσης ή σε περίπτωση που δεν προβλέπεται τέτοια βεβαίωση από το κράτος − μέλος εγκατάστασης, προσκομίζοντας έγγραφα τα
οποία αποδεικνύουν τη διετή τουλάχιστον ενασχόληση των ενδιαφερόμενων με τις δημοπρασίες νεότερων κινητών μνημείων.""","""Υπογραφή Απόφασης και κοινοποίηση στον ενδιαφερόμενο""",0,0,0
600145,"""Τα στοιχεία εντολέα του φορέα διεξαγωγής δημοπρασίας.""","""Πρωτοκόλληση αίτησης""",0,0,0
600145,"""Τα στοιχεία εντολέα του φορέα διεξαγωγής δημοπρασίας.""","""Έλεγχος ορθότητας των δικαιολογητικών και διενέργεια αυτοψίας""",0,0,0
600145,"""Τα στοιχεία εντολέα του φορέα διεξαγωγής δημοπρασίας.""","""Παραλαβή αίτησης και δικαιολογητικών""",0,0,0
600145,"""Τα στοιχεία εντολέα του φορέα διεξαγωγής δημοπρασίας.""","""Υπογραφή Απόφασης και κοινοποίηση στον ενδιαφερόμενο""",0,0,0
437984,"""Απόσπασμα ποινικού μητρώου ή ανάλογο πιστοποιητικό από το κράτος προέλευσης, προκειμένου για τις επαγγελματικές δραστηριότητες που περιλαμβάνονται στο Παράρτημα VIII του Π.Δ. 38/2010.""","""Υπογραφή Βεβαίωσης από τον Περιφερειάρχη ή τον Αντιπεριφερειάρχη""",0,0,0
600145,"""Τα στοιχεία εντολέα του φορέα διεξαγωγής δημοπρασίας.""","""Εξέταση εισήγησης από το ΚΣΝΜ""",0,0,0
600145,"""Τα στοιχεία της άδειας κατοχής μνημείου.""","""Παραλαβή αίτησης και δικαιολογητικών""",0,0,0
600145,"""Τα στοιχεία της άδειας κατοχής μνημείου.""","""Πρωτοκόλληση αίτησης""",0,0,0
600145,"""Τα στοιχεία της άδειας κατοχής μνημείου.""","""Έλεγχος ορθότητας των δικαιολογητικών και διενέργεια αυτοψίας""",0,0,0
600145,"""Τα στοιχεία της άδειας κατοχής μνημείου.""","""Προετοιμασία εισήγησης από τη Διεύθυνση""",0,0,0
600145,"""Τα στοιχεία της άδειας κατοχής μνημείου.""","""Εξέταση εισήγησης από το ΚΣΝΜ""",0,0,0
600145,"""Τα στοιχεία της άδειας κατοχής μνημείου.""","""Υπογραφή Απόφασης και κοινοποίηση στον ενδιαφερόμενο""",0,0,0
125984,"""Πιστοποιητικό καλής λειτουργίας των μηχανολογικών εγκαταστάσεων και του εξοπλισμού και καλής λειτουργίας των ηλεκτρολογικών εγκαταστάσεων και του εξοπλισμού.""","""Υποβολή συμπληρωματικών δικαιολογητικών""",0,0,0
361748,"""Αναλυτικό Σχέδιο Έρευνας.""","""Αποστολή αρνητικής εισήγησης/απόρριψης στον ενδιαφερόμενο""",0,0,0
600145,"""Φωτογραφικός κατάλογος κινητών μνημείων προς δημοπράτηση""","""Έλεγχος ορθότητας των δικαιολογητικών και διενέργεια αυτοψίας""",0,0,0
600145,"""Φωτογραφικός κατάλογος κινητών μνημείων προς δημοπράτηση""","""Πρωτοκόλληση αίτησης""",0,0,0
600145,"""Φωτογραφικός κατάλογος κινητών μνημείων προς δημοπράτηση""","""Υπογραφή Απόφασης και κοινοποίηση στον ενδιαφερόμενο""",0,0,0
600145,"""Φωτογραφικός κατάλογος κινητών μνημείων προς δημοπράτηση""","""Παραλαβή αίτησης και δικαιολογητικών""",0,0,0
600145,"""Αναλυτική αναφορά στην  προέλευση των αντικειμένων""","""Προετοιμασία εισήγησης από τη Διεύθυνση""",0,0,0
600145,"""Αναλυτική αναφορά στην  προέλευση των αντικειμένων""","""Έλεγχος ορθότητας των δικαιολογητικών και διενέργεια αυτοψίας""",0,0,0
437984,"""Απόσπασμα ποινικού μητρώου ή ανάλογο πιστοποιητικό από το κράτος προέλευσης, προκειμένου για τις επαγγελματικές δραστηριότητες που περιλαμβάνονται στο Παράρτημα VIII του Π.Δ. 38/2010.""","""Ενημέρωση ενδιαφερομένου για την χορήγηση της Βεβαίωσης και παραλαβή της""",0,0,0
600145,"""Αναλυτική αναφορά στην  προέλευση των αντικειμένων""","""Εξέταση εισήγησης από το ΚΣΝΜ""",0,0,0
600145,"""Αναλυτική αναφορά στην  προέλευση των αντικειμένων""","""Πρωτοκόλληση αίτησης""",0,0,0
600145,"""Αναλυτική αναφορά στην  προέλευση των αντικειμένων""","""Παραλαβή αίτησης και δικαιολογητικών""",0,0,0
378273,"""Σε περίπτωση που η δημοπρασία διενεργείται από νομικό πρόσωπο δηλώνεται ο υπεύθυνος διεξαγωγής της δημοπρασίας και προσκομίζει τα παραστατικά που αποδεικνύουν τα τυπικά και ουσιαστικά προσόντα του ήτοι: i) να διαθέτει Πτυχίο η δίπλωμα τμήματος οποιουδήποτε ΑΕΙ της αλλοδαπής ή ii) έγγραφα που να αποδεικνύουν διετή τουλάχιστον απασχόληση σε επιχείρηση διοργάνωσης δημοπρασιών πολιτιστικών αγαθών.""","""Διεκπεραίωση εγγράφου""",0,0,0
378273,"""Σε περίπτωση που η δημοπρασία διενεργείται από νομικό πρόσωπο δηλώνεται ο υπεύθυνος διεξαγωγής της δημοπρασίας και προσκομίζει τα παραστατικά που αποδεικνύουν τα τυπικά και ουσιαστικά προσόντα του ήτοι: i) να διαθέτει Πτυχίο η δίπλωμα τμήματος οποιουδήποτε ΑΕΙ της αλλοδαπής ή ii) έγγραφα που να αποδεικνύουν διετή τουλάχιστον απασχόληση σε επιχείρηση διοργάνωσης δημοπρασιών πολιτιστικών αγαθών.""","""Σύνταξη εγγράφου άδειας και υπογραφή""",0,0,0
437984,"""Απόσπασμα ποινικού μητρώου ή ανάλογο πιστοποιητικό από το κράτος προέλευσης, προκειμένου για τις επαγγελματικές δραστηριότητες που περιλαμβάνονται στο Παράρτημα VIII του Π.Δ. 38/2010.""","""Σύνταξη εισήγησης για χορήγηση Βεβαίωσης""",0,0,0
378273,"""Σε περίπτωση που η δημοπρασία διενεργείται από νομικό πρόσωπο δηλώνεται ο υπεύθυνος διεξαγωγής της δημοπρασίας και προσκομίζει τα παραστατικά που αποδεικνύουν τα τυπικά και ουσιαστικά προσόντα του ήτοι: i) να διαθέτει Πτυχίο η δίπλωμα τμήματος οποιουδήποτε ΑΕΙ της αλλοδαπής ή ii) έγγραφα που να αποδεικνύουν διετή τουλάχιστον απασχόληση σε επιχείρηση διοργάνωσης δημοπρασιών πολιτιστικών αγαθών.""","""Διενέργεια αυτοψίας""",0,0,0
125984,"""Πιστοποιητικό καλής λειτουργίας των μηχανολογικών εγκαταστάσεων και του εξοπλισμού και καλής λειτουργίας των ηλεκτρολογικών εγκαταστάσεων και του εξοπλισμού.""","""Κατάθεση αίτησης""",0,0,0
437984,"""Απόσπασμα ποινικού μητρώου ή ανάλογο πιστοποιητικό από το κράτος προέλευσης, προκειμένου για τις επαγγελματικές δραστηριότητες που περιλαμβάνονται στο Παράρτημα VIII του Π.Δ. 38/2010.""","""Υπογραφή Βεβαίωσης και διαβίβαση στον Περιφερειάρχη ή τον Αντιπεριφερειάρχη""",0,0,0
378273,"""Σε περίπτωση που η δημοπρασία διενεργείται από νομικό πρόσωπο δηλώνεται ο υπεύθυνος διεξαγωγής της δημοπρασίας και προσκομίζει τα παραστατικά που αποδεικνύουν τα τυπικά και ουσιαστικά προσόντα του ήτοι: i) να διαθέτει Πτυχίο η δίπλωμα τμήματος οποιουδήποτε ΑΕΙ της αλλοδαπής ή ii) έγγραφα που να αποδεικνύουν διετή τουλάχιστον απασχόληση σε επιχείρηση διοργάνωσης δημοπρασιών πολιτιστικών αγαθών.""","""Υποβολή Αίτησης και Δικαιολογητικών""",0,0,0
600145,"""Περιγραφικός κατάλογος κινητών μνημείων προς δημοπράτηση""","""Υπογραφή Απόφασης και κοινοποίηση στον ενδιαφερόμενο""",0,0,0
600145,"""Περιγραφικός κατάλογος κινητών μνημείων προς δημοπράτηση""","""Εξέταση εισήγησης από το ΚΣΝΜ""",0,0,0
600145,"""Περιγραφικός κατάλογος κινητών μνημείων προς δημοπράτηση""","""Πρωτοκόλληση αίτησης""",0,0,0
600145,"""Περιγραφικός κατάλογος κινητών μνημείων προς δημοπράτηση""","""Παραλαβή αίτησης και δικαιολογητικών""",0,0,0
600145,"""Περιγραφικός κατάλογος κινητών μνημείων προς δημοπράτηση""","""Προετοιμασία εισήγησης από τη Διεύθυνση""",0,0,0
437984,"""Απόσπασμα ποινικού μητρώου ή ανάλογο πιστοποιητικό από το κράτος προέλευσης, προκειμένου για τις επαγγελματικές δραστηριότητες που περιλαμβάνονται στο Παράρτημα VIII του Π.Δ. 38/2010.""","""Πρωτοκόλληση αίτησης""",0,0,0
871401,"""Σχέδιο κάτοψης, σε τέσσερα (4) αντίγραφα, υπογεγραμμένο από τον αρμόδιο μηχανικό, κατάλληλης κλίμακας ανάλογα με το μέγεθος της εγκατάστασης, στο οποίο πρέπει να εμφαίνονται τόσο οι λοιπές κτιριακές και ηλεκτρομηχανολογικές εγκαταστάσεις του σταθμού αυτοκινήτου ή συνεργείου ή δημόσιου ή ιδιωτικού ΚΤΕΟ όσο και οι θέσεις τοποθέτησης των συσκευών φόρτισης συσσωρευτών ηλεκτροκίνητων οχημάτων, προκειμένου να εξασφαλίζεται η αρμονική και ασφαλής χωροταξική συνύπαρξη τους και ταυτόχρονα η καλή και συνδυασμένη λειτουργία τους.""","""Έγκριση εγκατάστασης των συσκευών φόρτισης""",0,0,0
871401,"""Σχέδιο κάτοψης, σε τέσσερα (4) αντίγραφα, υπογεγραμμένο από τον αρμόδιο μηχανικό, κατάλληλης κλίμακας ανάλογα με το μέγεθος της εγκατάστασης, στο οποίο πρέπει να εμφαίνονται τόσο οι λοιπές κτιριακές και ηλεκτρομηχανολογικές εγκαταστάσεις του σταθμού αυτοκινήτου ή συνεργείου ή δημόσιου ή ιδιωτικού ΚΤΕΟ όσο και οι θέσεις τοποθέτησης των συσκευών φόρτισης συσσωρευτών ηλεκτροκίνητων οχημάτων, προκειμένου να εξασφαλίζεται η αρμονική και ασφαλής χωροταξική συνύπαρξη τους και ταυτόχρονα η καλή και συνδυασμένη λειτουργία τους.""","""Απόρριψη του αιτήματος εγκατάστασης συσκευών φόρτισης""",0,0,0
